block_id,conc1,conc2,ZIP_fit,ZIP_ref,ZIP_synergy,HSA_ref,HSA_synergy,Bliss_ref,Bliss_synergy,Loewe_ref,Loewe_synergy,Loewe_ci
17,1.6,0,70.57858814712023,70.57858814712023,0,70.57858814712023,0,70.57858814712023,0,70.57858814712023,0,NA
17,0.16,1,61.84011730461525,67.24917880253965,-5.409061497924398,54.95041335440746,5.618468271334663,64.67122946292504,-4.1023478371829185,57.439454746682905,3.129426879059217,0.592584170981097
17,0.16,0.1,60.220378882354034,67.24911111541047,-7.028732233056438,54.95041335440746,2.0590509639114885,65.34829851427021,-8.338834195951264,57.439454746682905,-0.42999042836395773,1.168766534715578
17,0.16,0.01,58.272792924105104,61.703734440193834,-3.4309415160887298,54.95041335440746,1.0011316719905992,59.08545405085825,-3.133909024460195,57.439454746682905,-1.487909720284847,1.4267040472820771
17,0.16,0.001,59.01644214011329,59.772050386393616,-0.7556082462803246,54.95041335440746,2.8925120374312954,54.64984858159021,3.1930768102485416,57.439454746682905,0.4034706451558492,0.9982043141498991
17,0.16,1e-4,57.48427337772833,59.77204217318739,-2.2877687954590584,54.95041335440746,0.1662382112079399,57.05513995001383,-1.9384883843984326,57.439454746682905,-2.3228031810675063,1.6690465474828116
17,0.16,0,54.95041335440746,54.95041335440746,0,54.95041335440746,0,54.95041335440746,0,54.95041335440746,0,NA
17,0.016,1,58.64059577525239,57.76742007685869,0.8731756983937018,46.38383509139929,10.568710220829779,57.95315055750363,-1.0006052452745635,45.38777343973136,11.564771872497708,0.11813992143702408
17,0.016,0.1,57.75193525092297,57.76733279348719,-0.015397542564222988,46.38383509139929,11.123746471217757,58.75897029114561,-1.2513887285285605,45.38777343973136,12.119808122885686,0.10636951131905525
17,0.016,0.01,50.87003834963387,50.61650252184287,0.2535358277910049,46.38383509139929,3.2821674979828614,51.30519043321067,-1.6391878438285161,45.38777343973136,4.278229149650791,0.4637809808542358
17,0.016,0.001,52.843984532496776,48.12557257854417,4.718411953952604,46.38383509139929,6.5637497558791225,46.02611526253906,6.921469584739356,45.38777343973136,7.559811407547052,0.25060472781696586
17,0.016,1e-4,53.87157724813056,48.125561987515454,5.74601526061511,46.38383509139929,4.229349633171054,48.88879410745699,1.7243906171133574,45.38777343973136,5.225411284838984,0.3881300971428119
17,0.016,0,46.38383509139929,46.38383509139929,0,46.38383509139929,0,46.38383509139929,0,46.38383509139929,0,NA
17,0.0016,1,46.32151869921242,49.1243272348758,-2.802808535663381,37.81903669126604,11.622675447446,51.2364674555019,-1.7947553167898604,34.26314454100685,15.17856759770519,0.04837937346968723
17,0.0016,0.1,45.13732045018389,49.124222088558575,-3.9869016383746825,37.81903669126604,8.232899551357058,52.17101112113822,-6.119074878515121,34.26314454100685,11.788791701616248,0.09212951213341307
17,0.0016,0.01,40.619027442761535,40.50994132330097,0.10908611946056368,37.81903669126604,1.3347633883801677,43.52654330722929,-4.372743227583079,34.26314454100685,4.890655538639358,0.36344506106930263
17,0.0016,0.001,41.658465202805864,37.50923104448911,4.149234158316752,37.81903669126604,4.950271361988776,37.404173681368135,5.365134371886683,34.26314454100685,8.506163512247966,0.17462718840093536
17,0.0016,1e-4,44.111329372125184,37.50921828595737,6.602111086167817,37.81903669126604,9.734704498748556,40.72414497219011,6.829596217824488,34.26314454100685,13.290596649007746,0.06915190578831049
17,0.0016,0,37.81903669126604,37.81903669126604,0,37.81903669126604,0,37.81903669126604,0,37.81903669126604,0,NA
17,2e-4,1,28.845388921502256,42.86221441911402,-14.016825497611762,23.636238127103308,3.8940103498547636,40.11403829785537,-12.583789820897302,26.846725275190515,0.6835232017675565,0.7272303902221485
17,2e-4,0.1,26.00739641827824,42.8620963306957,-16.85469991241746,23.636238127103308,1.281838268509901,41.26174116614549,-16.343664770532282,26.846725275190515,-1.928648879577306,1.5972301419687098
17,2e-4,0.01,25.279861625168728,33.18751316456902,-7.907651539400291,23.636238127103308,0.557838567705776,30.645564662386814,-6.45148796757773,26.846725275190515,-2.652648580381431,2.022755354528872
17,2e-4,0.001,23.24731191908525,29.817455705227747,-6.5701437861424985,23.636238127103308,-3.1685101737901213,23.12674939595546,-2.659021442642274,26.846725275190515,-6.378997321877328,8.186498927112718
17,2e-4,1e-4,21.21657888185341,29.81744137629191,-8.600862494438502,23.636238127103308,-6.50623019534223,27.203969876095112,-10.073961944334034,26.846725275190515,-9.716717343429437,42.14314833920969
17,2e-4,0,23.636238127103308,23.636238127103308,0,23.636238127103308,0,23.636238127103308,0,23.636238127103308,0,NA
17,0,1,21.578036187083693,21.578036187083693,0,21.578036187083693,0,21.578036187083693,0,21.578036187083693,0,NA
17,0,0.1,23.080977949172897,23.080977949172897,0,23.080977949172897,0,23.080977949172897,0,23.080977949172897,0,NA
17,0,0.01,9.178864900540328,9.178864900540328,0,9.178864900540328,0,9.178864900540328,0,9.178864900540328,0,NA
17,0,0.001,-0.6671865275519856,-0.6671865275519856,0,-0.6671865275519856,0,-0.6671865275519856,0,-0.6671865275519856,0,NA
17,0,1e-4,4.67202199248657,4.67202199248657,0,4.67202199248657,0,4.67202199248657,0,4.67202199248657,0,NA
17,0,0,9.788986683675583,9.788986683675583,0,9.788986683675583,0,9.788986683675583,0,9.788986683675583,0,NA
18,1.6,1,69.01573423952924,80.48340196836334,-11.467667728834101,71.04108748887134,-0.7397257408090212,83.07556942351135,-12.774207675449034,67.85105957680187,2.4503021712604465,0
18,1.6,0.1,69.66022620441282,79.58089054673675,-9.920664342323931,71.04108748887134,-0.3701728495680925,80.62232613561129,-9.95141149630804,67.67794069299858,2.992973946304673,0
18,1.6,0.01,67.70708027811536,77.88520733733127,-10.17812705921591,71.04108748887134,-2.960063415624461,80.92911218776544,-12.84808811451856,67.77475093053133,0.30627314271555406,0.26507625341143265
18,1.6,0.001,68.41211395674263,75.52143294692712,-7.109318990184491,71.04108748887134,-2.010277718104547,78.00057647696083,-8.969766706194036,67.64945653728417,1.3813532334826277,0
18,1.6,1e-4,66.19077369109459,73.3022991680471,-7.111525476952508,71.04108748887134,-3.386542257667543,75.96235519000231,-8.307809958798515,67.77475093053133,-0.12020569932752778,0.9888864904536309
18,1.6,0,71.04108748887134,71.04108748887134,0,71.04108748887134,0,71.04108748887134,0,71.04108748887134,0,NA
18,0.16,1,61.01350710068106,78.97436000330327,-17.960852902622214,63.5274385466442,-6.566331340470121,78.68437449000125,-21.72326728382717,65.29451466086857,-8.333407454694495,8.552354372229388
18,0.16,0.1,62.64869751272867,78.00206553818865,-15.353368025459979,63.5274385466442,-0.42551539000142924,75.59461528224153,-12.492692125598765,65.29451466086857,-2.1925915042258026,2.2209471357539408
18,0.16,0.01,61.73552933728776,76.1752704865301,-14.439741149242337,63.5274385466442,-1.53722290826677,75.98099972039765,-13.99078408202022,65.29451466086857,-3.3042990224911435,3.06016290213408
18,0.16,0.001,59.04129265806996,73.62872680686394,-14.587434148793974,63.5274385466442,-7.044312832547362,72.29262921823802,-15.809503504141183,65.29451466086857,-8.811388946771736,9.236359566699281
18,0.16,1e-4,60.62866273333405,71.2380074886915,-10.60934475535744,63.5274385466442,-5.929041919826055,69.72557318270614,-12.127176555888,65.29451466086857,-7.6961180340504285,7.6879784251707255
18,0.16,0,63.5274385466442,63.5274385466442,0,63.5274385466442,0,63.5274385466442,0,63.5274385466442,0,NA
18,0.016,1,59.37141068698266,73.43994912980968,-14.06853844282702,50.927778737463946,8.89292145037048,71.3207669081938,-11.500066720359378,55.993628649633266,3.82707153820116,0.5071273158136105
18,0.016,0.1,60.33820441518952,72.21172537736713,-11.873520962177608,50.927778737463946,9.685202046507825,67.1636322993441,-6.55065151537233,55.993628649633266,4.619352134338506,0.42777091022135977
18,0.016,0.01,58.19657548369547,69.90407769058632,-11.707502206890851,50.927778737463946,7.410680610431861,67.68349550297037,-9.345036155074567,55.993628649633266,2.344830698262541,0.6749848798029556
18,0.016,0.001,50.37056909175547,66.68722770715083,-16.316658615395355,50.927778737463946,-0.4251136143452001,62.720955824706714,-12.218290701587968,55.993628649633266,-5.49096352651452,2.0867232569926695
18,0.016,1e-4,53.638155592051874,63.66721848426948,-10.02906289221761,50.927778737463946,4.49805287922878,59.267095258043426,-3.8412636413507,55.993628649633266,-0.5677970329405397,1.0863459898924097
18,0.016,0,50.927778737463946,50.927778737463946,0,50.927778737463946,0,50.927778737463946,0,50.927778737463946,0,NA
18,0.0016,1,55.478904735385626,61.10766122874194,-5.628756493356313,42.77325113999645,13.76337169207742,66.55502385225678,-10.018401020182914,40.49215196424109,16.04447086783278,0.09158247270921362
18,0.0016,0.1,52.65233691593626,59.309152088064266,-6.656815172128006,42.77325113999645,10.799556857287477,61.70708153138421,-8.134273534100288,38.63197476199403,14.940833235289894,0.14125476355145952
18,0.0016,0.01,48.02127391336488,55.93002393662988,-7.908750023265,42.77325113999645,6.087849321965841,62.313332486202725,-13.452232024240438,36.77179755974697,12.089302902215316,0.25286595796408995
18,0.0016,0.001,43.17104574935526,51.21953524278076,-8.0484894934255,42.77325113999645,0.9006701472142424,56.52614770896485,-12.85222642175416,35.531679424915595,8.142241862295094,0.44253109320172995
18,0.0016,1e-4,42.351069966138624,46.79728385618982,-4.446213890051197,42.77325113999645,1.3225820310279701,52.498345295284274,-8.402512124259857,35.531679424915595,8.564153746108822,0.4236513403622337
18,0.0016,0,42.77325113999645,42.77325113999645,0,42.77325113999645,0,42.77325113999645,0,42.77325113999645,0,NA
18,2e-4,1,50.361370973991534,50.61017568022012,-0.24880470622858297,41.55709206972211,8.99947351826939,48.425249650319614,2.1313159376718858,39.87209289682541,10.684472691166093,0.025915695881374747
18,2e-4,0.1,43.69013176152305,48.3262284221747,-4.636096660651653,33.085630004434584,8.524152309466018,40.94934613033686,0.6604361835637391,37.39185662716266,4.217925686737942,0.06845184751458305
18,2e-4,0.01,38.9292236124173,44.035035065690195,-5.105811453272892,34.145013888536766,4.075293310268535,41.88423218036414,-3.6639249815588357,32.43138408783716,5.788923110968142,0.13642530425831578
18,2e-4,0.001,34.13667210348396,38.05313178088572,-3.916459677401761,24.032287073677296,10.854455309749312,32.95994385690979,1.9267985265168193,25.610734346264607,9.276008037162,0.16112220663914797
18,2e-4,1e-4,26.713524933540313,32.437264338040116,-5.723739404499803,16.99396584467654,7.61980056269293,26.74875976080653,-2.134993353437057,20.650261806939113,3.9635046004303582,0.49486975112606735
18,2e-4,0,11.751909382728137,11.751909382728137,0,11.751909382728137,0,11.751909382728137,0,11.751909382728137,0,NA
18,0,1,41.55709206972211,41.55709206972211,0,41.55709206972211,0,41.55709206972211,0,41.55709206972211,0,NA
18,0,0.1,33.085630004434584,33.085630004434584,0,33.085630004434584,0,33.085630004434584,0,33.085630004434584,0,NA
18,0,0.01,34.145013888536766,34.145013888536766,0,34.145013888536766,0,34.145013888536766,0,34.145013888536766,0,NA
18,0,0.001,24.032287073677296,24.032287073677296,0,24.032287073677296,0,24.032287073677296,0,24.032287073677296,0,NA
18,0,1e-4,16.99396584467654,16.99396584467654,0,16.99396584467654,0,16.99396584467654,0,16.99396584467654,0,NA
18,0,0,9.421124730261985,9.421124730261985,0,9.421124730261985,0,9.421124730261985,0,9.421124730261985,0,NA
19,1.6,1,70.46878056005988,62.25084406439646,8.217936495663423,66.12101906337605,5.103147081910635,71.35850440630027,-0.13433826101358193,59.339237461970754,11.884928683315934,0
19,1.6,0.1,67.54027291271758,62.25050342081584,5.289769491901744,66.12101906337605,4.6440318109604135,63.97731653914123,6.787734335195239,59.33922751609987,11.425823358236599,0
19,1.6,0.01,67.59056811014293,62.25016277721483,5.340405332928093,66.12101906337605,6.73618471499411,68.23017793944285,4.62702583892731,59.33922549942916,13.517978278941001,0
19,1.6,0.001,69.07526009141289,62.24982213360099,6.825437957811893,66.12101906337605,7.653667649076553,69.56036653980222,4.214320172650389,59.33922527854135,14.435461433911257,0
19,1.6,1e-4,67.16919030178488,62.24948148998186,4.9197088118030194,66.12101906337605,2.911422912006742,69.3361386079041,-0.30369663252130863,59.33922525624408,9.693216719138718,0
19,1.6,0,66.12101906337605,66.12101906337605,0,66.12101906337605,0,66.12101906337605,0,66.12101906337605,0,NA
19,0.16,1,65.5889369418509,62.248854744688046,3.3400821971628574,56.93948034318096,9.489345222533473,63.59637598544299,2.832449580271444,59.339207195428145,7.0896183702862885,0
19,0.16,0.1,63.76480967400895,62.24851408315606,1.5162955908528915,56.93948034318096,2.8534982504706434,54.21481324484454,5.578165348807062,59.33844450373657,0.4545340899150361,0
19,0.16,0.01,63.281319308364786,62.248173421603695,1.0331458867610905,56.93948034318096,4.540113909362674,59.62024212323938,1.8593521293042556,59.33733488910517,2.1422593634384626,0
19,0.16,0.001,63.94282419788718,62.24783276003849,1.6949914378486852,56.93948034318096,6.836539526471938,61.3109249829216,2.4650948867313005,59.33710990342041,4.438909966232487,0
19,0.16,1e-4,61.476466158710046,62.24749209846798,-0.7710259397579335,56.93948034318096,1.885965549062817,61.02592906503467,-2.2004831727908893,59.3392446335959,-0.5137987413521188,14.526568759778117
19,0.16,0,56.93948034318096,56.93948034318096,0,56.93948034318096,0,56.93948034318096,0,56.93948034318096,0,NA
19,0.016,1,59.0687192255166,62.0277840988256,-2.9590648733089964,54.59151426435224,2.8577963038344834,61.61139124736217,-4.162080679175446,58.725979531603045,-1.27666896341632,2.7754084015962124
19,0.016,0.1,60.945455817807876,62.027441442380216,-1.08198562457234,54.59151426435224,6.3788498182227755,51.71827891895375,9.252085163621267,59.33506793107378,1.6352961515012367,0
19,0.016,0.01,60.92454266893266,62.02709878591435,-1.1025561169816882,54.59151426435224,3.1117240284204186,57.41845026095894,0.2847880318137186,58.725979531603045,-1.0227412388303847,2.5811306871343604
19,0.016,0.001,59.59078884516945,62.026756129435576,-2.435967284266127,54.59151426435224,2.295270257783706,59.20132118609482,-2.314536663958876,58.725979531603045,-1.8391950094670975,3.1668595563674238
19,0.016,1e-4,57.51274006394621,62.02641347295146,-4.51367340900525,54.59151426435224,1.7332448165440084,58.900785261883385,-2.576026180987135,58.725979531603045,-2.401220450706795,3.519248973936086
19,0.016,0,54.59151426435224,54.59151426435224,0,54.59151426435224,0,54.59151426435224,0,54.59151426435224,0,NA
19,0.0016,1,47.015992139208734,44.93810142960199,2.0778907096067414,40.8685286268396,7.65054073568335,50.009896107810036,-1.4908267452870874,40.941291573810354,7.577777788712595,0.7052551948483977
19,0.0016,0.1,47.66153254740489,44.937604558034394,2.7239279893704946,40.8685286268396,7.65256769245385,37.12696731242201,11.394129006871438,40.941291573810354,7.579804745483095,0.7051766761348809
19,0.0016,0.01,45.486953627207015,44.93710768643708,0.5498459407699343,40.8685286268396,4.539705919118774,44.54979837739368,0.858436168564694,40.941291573810354,4.4669429721480185,0.823381572735698
19,0.0016,0.001,42.16267631733173,44.93661081482105,-2.7739344974893214,40.8685286268396,1.9397835744992662,46.87147414710447,-4.063161945765607,40.941291573810354,1.867020627528511,0.9204995226101643
19,0.0016,1e-4,44.64675091719687,44.936113943197284,-0.28936302600041586,40.8685286268396,6.324191216581511,46.4801126843468,0.7126071590743095,40.941291573810354,6.251428269610756,0.7561134113307088
19,0.0016,0,40.8685286268396,40.8685286268396,0,40.8685286268396,0,40.8685286268396,0,40.8685286268396,0,NA
19,2e-4,1,26.185440952500457,7.629089210275541,18.556351742224916,15.459394580733647,15.764567846823102,15.329375917668253,15.894586509888496,7.211710964203522,24.012251463353227,0.17301100945446504
19,2e-4,0.1,13.510047031553329,7.628255666928208,5.881791364625121,-0.1537943363672115,8.723766279784469,-6.491055251392863,15.061027194810121,7.211710964203522,1.3582609792137355,0.4123358920995434
19,2e-4,0.01,13.778843749710779,7.627422123531035,6.151421626179744,6.225567646241565,3.1627604231697415,6.081347880320975,3.306980189090331,7.211710964203522,2.176617105207784,0.39357724027941526
19,2e-4,0.001,16.034132823941288,7.626588580102467,8.40754424383882,10.151862250107296,1.3773166170859987,10.013680902916544,1.5154979642767508,7.211710964203522,4.3174679029897725,0.3525805953903602
19,2e-4,1e-4,19.053146726560367,7.625755036660909,11.427391689899459,9.490012555402549,13.110973075905461,9.35081332086608,13.25017231044193,7.211710964203522,15.389274667104488,0.22907601824067417
19,2e-4,0,-0.1537943363672115,-0.1537943363672115,0,-0.1537943363672115,0,-0.1537943363672115,0,-0.1537943363672115,0,NA
19,0,1,15.459394580733647,15.459394580733647,0,15.459394580733647,0,15.459394580733647,0,15.459394580733647,0,NA
19,0,0.1,-6.32752953297197,-6.32752953297197,0,-6.32752953297197,0,-6.32752953297197,0,-6.32752953297197,0,NA
19,0,0.01,6.225567646241565,6.225567646241565,0,6.225567646241565,0,6.225567646241565,0,6.225567646241565,0,NA
19,0,0.001,10.151862250107296,10.151862250107296,0,10.151862250107296,0,10.151862250107296,0,10.151862250107296,0,NA
19,0,1e-4,9.490012555402549,9.490012555402549,0,9.490012555402549,0,9.490012555402549,0,9.490012555402549,0,NA
19,0,0,-0.7651630354191872,-0.7651630354191872,0,-0.7651630354191872,0,-0.7651630354191872,0,-0.7651630354191872,0,NA
20,1.6,1,71.02878313823601,69.15623626209002,1.8725468761459894,73.56679839954612,1.206005197096502,78.77365397297254,-4.000850376329922,64.9295884902669,9.843215106375723,0
20,1.6,0.1,69.81192362194193,69.09561925565522,0.7163043662867068,73.56679839954612,-3.818483304363852,74.24359452156196,-4.495279426379696,64.92958601538092,4.818729079801344,0
20,1.6,0.01,69.2299775177261,69.03294735498424,0.1970301627418536,73.56679839954612,-1.3061480463595814,77.17969577330129,-4.919045420114756,64.92958548863632,7.331064864550214,0
20,1.6,0.001,73.15275560472456,68.97003959795578,4.182716006768786,73.56679839954612,2.263306723423952,75.06821795302807,0.7618871699419998,64.92958543054397,10.900519692426101,0
20,1.6,1e-4,68.74174803709988,68.90874236754752,-0.16699433044763623,73.56679839954612,-0.047654407211510375,78.0166433343176,-4.497499341983001,64.9295854246757,8.589558567658912,0
20,1.6,0,73.56679839954612,73.56679839954612,0,73.56679839954612,0,73.56679839954612,0,73.56679839954612,0,NA
20,0.16,1,66.99858970450066,69.15547188480072,-2.156882180300059,61.95994410160592,3.618875918038789,69.4531369452834,-3.874316925638695,64.92958046823898,0.6492395514057279,0
20,0.16,0.1,63.85454131463045,69.09485337614123,-5.240312061510778,61.95994410160592,0.10028196000075695,62.93392230910603,-0.8736962474993533,64.92959000377564,-2.8693639421689667,35.64299711938011
20,0.16,0.01,63.39028791405281,69.03217992232074,-5.641892008267924,61.95994410160592,-2.61517762861326,67.15926956093462,-7.814503087941958,64.92959000377564,-5.584823530782984,48.84466328938372
20,0.16,0.001,65.00280440255263,68.96927060629767,-3.9664662037450427,61.95994410160592,0.551862808821781,64.12063899603046,-1.6088320856027636,64.92959000377564,-2.4177830933479427,32.941833704333426
20,0.16,1e-4,62.57127877801969,68.907971856807265,-6.336693078787576,61.95994410160592,-3.2660156157619937,68.36372191923459,-9.669793433390666,64.92959000377564,-6.235661517931717,51.55741606408824
20,0.16,0,61.95994410160592,61.95994410160592,0,61.95994410160592,0,61.95994410160592,0,61.95994410160592,0,NA
20,0.016,1,64.86900683269145,69.0100793657989,-4.141072533107447,58.99694644638633,4.065937875458417,67.0737954467537,-4.010911124908958,64.3654570269509,-1.302572705106158,2.927740364335125
20,0.016,0.1,62.534580911798535,68.94917511836465,-6.414594206566115,58.99694644638633,3.0136841235554,60.04678929385348,1.963841276088253,64.3654570269509,-2.3548264570091746,3.5926593007921737
20,0.016,0.01,62.78978094394692,68.88620623932992,-6.096425295383,58.99694644638633,2.611748806617179,64.60125525237108,-2.9925599993675647,64.3654570269509,-2.756761773947396,3.8144790740933576
20,0.016,0.001,58.27052582505632,68.8230003863039,-10.552474561247585,58.99694644638633,-0.303783618540173,61.32594114360099,-2.632778315754834,64.3654570269509,-5.672294199104748,5.156054080898584
20,0.016,1e-4,60.833929109025455,68.761412691572815,-7.92748358254736,58.99694644638633,-2.565493210598852,65.89952423184002,-9.468070996052539,64.3654570269509,-7.934003791163427,6.027419400043775
20,0.016,0,58.99694644638633,58.99694644638633,0,58.99694644638633,0,58.99694644638633,0,58.99694644638633,0,NA
20,0.0016,1,52.24159677768766,51.335621706486755,0.9059750712009063,44.82369863480469,8.894804331338776,55.69241732529768,-1.9739143591542145,44.62080283808561,9.097700128057859,0.6984395592542738
20,0.0016,0.1,49.32512263998284,51.23998198634009,-1.9148593463572539,44.82369863480469,2.613473277591609,46.23643354885688,1.200738363539422,44.62080283808561,2.8163690743106926,0.9072518612209949
20,0.0016,0.01,52.79271963354205,51.141100114836306,1.6516195187057434,44.82369863480469,9.547037204740612,52.36521090823339,2.0055249313119177,44.62080283808561,9.749933001459695,0.6760081989693577
20,0.0016,0.001,41.78438993369721,51.04184611614653,-9.257456182449317,44.82369863480469,-4.0210226644255584,47.957741154916775,-7.155065184537641,44.62080283808561,-3.818126867706475,1.135352175155938
20,0.0016,1e-4,45.62969806539003,50.94513315873057,-5.31543509334054,44.82369863480469,2.2602053451026407,54.11224373276677,-7.028339752859438,44.62080283808561,2.463101141821724,0.9189619851798294
20,0.0016,0,44.82369863480469,44.82369863480469,0,44.82369863480469,0,44.82369863480469,0,44.82369863480469,0,NA
20,2e-4,1,24.87456170838845,20.778775330272225,4.095786378116223,19.698164649631423,5.479075671817583,26.637842780466016,-1.4606024590170108,12.465223159076395,12.71201716237261,0.23786151237811756
20,2e-4,0.1,21.688901040953006,20.623082480126453,1.0658185608265534,8.641991930266318,11.05825432689058,10.981123848952468,8.71912240820443,11.901090182251671,7.799156074905227,0.30206975416836035
20,2e-4,0.01,24.131136955368003,20.4621116995913,3.6690252557767025,13.668027915669269,11.660173614894235,21.12882997643689,4.199371554126614,11.901090182251671,13.427111348311833,0.23649500009642513
20,2e-4,0.001,21.39207936272169,20.300535129514806,1.0915442332068857,8.641991930266318,11.158299800178003,13.831174147251524,5.969117583192798,11.901090182251671,7.89920154819265,0.3005383581470329
20,2e-4,1e-4,18.182324621815823,20.143095145760913,-1.96077052394509,16.834301807371972,0.6026465260248202,24.021474733928528,-6.584526400531736,11.901090182251671,5.535858151145121,0.34280693831383763
20,2e-4,0,8.641991930266318,8.641991930266318,0,8.641991930266318,0,8.641991930266318,0,8.641991930266318,0,NA
20,0,1,19.698164649631423,19.698164649631423,0,19.698164649631423,0,19.698164649631423,0,19.698164649631423,0,NA
20,0,0.1,2.5604016200754907,2.5604016200754907,0,2.5604016200754907,0,2.5604016200754907,0,2.5604016200754907,0,NA
20,0,0.01,13.668027915669269,13.668027915669269,0,13.668027915669269,0,13.668027915669269,0,13.668027915669269,0,NA
20,0,0.001,5.680051838503647,5.680051838503647,0,5.680051838503647,0,5.680051838503647,0,5.680051838503647,0,NA
20,0,1e-4,16.834301807371972,16.834301807371972,0,16.834301807371972,0,16.834301807371972,0,16.834301807371972,0,NA
20,0,0,10.302603426371126,10.302603426371126,0,10.302603426371126,0,10.302603426371126,0,10.302603426371126,0,NA
21,1.6,1,86.39558430032442,76.33595083926943,10.059633461054986,68.2914178668346,19.222762602271303,79.80398505733977,7.710195411766136,63.32731759468135,24.186862874424563,0
21,1.6,0.1,82.62694140579259,65.26728343491538,17.35965797087721,68.2914178668346,15.661801032289432,70.35759072613953,13.595628172984505,62.91223117383263,21.04098772529141,0
21,1.6,0.01,68.20591803080801,63.86372990550463,4.34218812530338,68.2914178668346,2.7398985293200724,68.72514761887174,2.3061687772829345,62.85324456303449,8.178071833120192,0
21,1.6,0.001,66.63148784429626,63.863396768434576,2.7680910758616832,68.2914178668346,1.6427863307650625,66.01680784464715,3.9173963529525224,62.84708505324323,7.087119144356443,0
21,1.6,1e-4,65.76067804878258,63.86339669824703,1.8972813505355504,68.2914178668346,1.313302088682832,72.58017604476895,-2.9754560892515087,62.846466362416315,6.758253593101124,0
21,1.6,0,68.2914178668346,68.2914178668346,0,68.2914178668346,0,68.2914178668346,0,68.2914178668346,0,NA
21,0.16,1,69.45062672894574,73.6128197797683,-4.162193050822566,50.32952336952232,15.386373145954337,68.3635905249466,-2.6476940094699444,62.46644903798268,3.2494474774939803,0
21,0.16,0.1,69.49418404017126,61.27042986954224,8.223754170629022,50.32952336952232,19.331800431416283,53.56611686624919,16.095206934689415,59.829165157666765,9.832158643271839,0
21,0.16,0.01,61.30085517721747,59.70536297512573,1.5954922020917408,50.32952336952232,7.666597037855382,51.008947111083145,6.987173296294557,58.889949004102824,-0.8938285967251218,1.2156313230192015
21,0.16,0.001,57.60655553538465,59.70499150243964,-2.0984359670549892,50.32952336952232,3.832224806431711,46.76641974426307,7.395328431690963,58.889949004102824,-4.728200828148793,3.44875249051524
21,0.16,1e-4,56.173221582332175,59.704991424175304,-3.531769841843129,50.32952336952232,4.5987943352155085,57.0477254624518,-2.1194077577139723,58.889949004102824,-3.9616312993649956,2.876081970802914
21,0.16,0,50.32952336952232,50.32952336952232,0,50.32952336952232,0,50.32952336952232,0,50.32952336952232,0,NA
21,0.016,1,59.004796783224094,67.37054226908114,-8.365745485857047,50.32838845476522,9.582925916695018,68.36286766842477,-8.451553296964534,48.70608212936334,11.205232242096898,0.059415006013291624
21,0.016,0.1,56.40027340707239,52.10837759240754,4.291895814664848,50.32838845476522,5.694724109905252,53.56505590402831,2.458056660642157,48.70608212936334,7.317030435307132,0.21754427640250534
21,0.016,0.01,51.579542563524626,50.17307099082268,1.4064715727019461,50.32838845476522,-4.271009113788523,51.007827720397536,-4.950448379420841,48.70608212936334,-2.648702788386643,1.5638747627989849
21,0.016,0.001,50.27953701346564,50.17261164078194,0.10692537268370472,50.32838845476522,-0.8217203816083156,46.765203416579006,2.7414646565778966,48.70608212936334,0.8005859437935641,0.8787571844938032
21,0.016,1e-4,51.110988375858284,50.17261154400302,0.9383768318552654,50.32838845476522,-2.5728083863978455,57.04674405108773,-9.291163982720356,48.70608212936334,-0.9505020609959658,1.1878673695580113
21,0.016,0,50.32838845476522,50.32838845476522,0,50.32838845476522,0,50.32838845476522,0,50.32838845476522,0,NA
21,0.0016,1,50.365143181194135,57.23868452599103,-6.873541344796898,36.91197228549891,17.03226747241831,59.8176056856115,-5.873365927694273,36.612740215610195,17.33149954230703,0.03624526913168332
21,0.0016,0.1,40.505037088511386,37.2374254202628,3.267611668248584,36.91197228549891,3.9976141682971758,41.0228710340885,-0.11328458029241517,34.703265176596545,6.206321277199542,0.33545390987869644
21,0.0016,0.01,37.5266202001088,34.70118173482499,2.82543846528381,36.91197228549891,7.664095814939046,37.77492965464923,6.80113844578873,32.79379013758289,11.78227796285507,0.196604934296738
21,0.0016,0.001,35.1247769071233,34.70057975080898,0.424197156314321,36.91197228549891,-0.44014226803128764,32.38636279855339,4.085467218914232,32.79379013758289,3.678039879884736,0.6168153128391168
21,0.0016,1e-4,35.793287799697794,34.700579623979,1.0927081757187906,36.91197228549891,6.517568978206718,45.44497113275153,-2.015429869045903,32.79379013758289,10.635751126122742,0.23335979167505794
21,0.0016,0,36.91197228549891,36.91197228549891,0,36.91197228549891,0,36.91197228549891,0,36.91197228549891,0,NA
21,2e-4,1,40.9748383814714,48.18498838152196,-7.210150000050561,36.30741715967072,2.2458326451313013,45.76127822214937,-7.20802841734735,35.97624853593898,2.577001268863043,0.0581406324813528
21,2e-4,0.1,17.478496069823073,23.948936205404546,-6.470440135581473,14.842954455432446,-0.38646892381625264,20.391899392290625,-5.935413860674432,23.24641494251462,-8.789929410898425,2.9064327768068154
21,2e-4,0.01,15.4774919983602,20.875702967102338,-5.398210968742138,14.842954455432446,-7.010595488838317,16.00778560723689,-8.175426640642762,18.790973184816096,-10.958614218221967,15.054328044583826
21,2e-4,0.001,14.070430649472655,20.87497352722337,-6.804542877750716,14.842954455432446,-5.479034578003825,8.734227535948103,0.6296923414805189,18.790973184816096,-9.427053307387474,8.499187015386015
