block_id,conc1,conc2,response,response_origin
11,0,1,71.53417071964978,71.53284671532847
11,0,0.1,57.14347277970645,57.142857142857146
11,0,0.01,54.119965495858565,54.11887382690303
11,0,0.001,32.1170949260294,32.11678832116789
11,0,1e-4,13.138575972624379,13.138686131386862
11,0,0,-1.3565030406146312,-1.355578727841504
12,1.6,1,79.45134024671273,79.449747332959
12,1.6,0.1,71.36444703193446,71.36440202133633
12,1.6,0.01,71.25139043027423,71.2521055586749
12,1.6,0.001,65.63814764870331,65.63728242560359
12,1.6,1e-4,60.02353373349057,60.02245929253229
12,1.6,0,66.20066039368493,66.19876473891073
12,0.16,1,72.9920977326234,72.99270072992701
12,0.16,0.1,55.36176522426238,55.3621560920831
12,0.16,0.01,50.252250818956675,50.25266704098821
12,0.16,0.001,54.80029812135315,54.80067377877597
12,0.16,1e-4,48.73629816411326,48.73666479505896
12,0.16,0,51.31918775881906,51.31948343627176
12,0.016,1,62.77516444814743,62.77372262773723
12,0.016,0.1,55.754496173106176,55.75519371139809
12,0.016,0.01,54.51954445461648,54.519932622122404
12,0.016,0.001,49.57954080147182,49.57888826501965
12,0.016,1e-4,48.68164133617478,48.68051656372824
12,0.016,0,48.00596567695666,48.00673778775969
12,0.0016,1,52.9472740586463,52.94778214486244
12,0.0016,0.1,41.10102895467247,41.10050533408197
12,0.0016,0.01,44.35812050548987,44.357102751263334
12,0.0016,0.001,38.18054614029681,38.1807973048849
12,0.0016,1e-4,37.112550916153964,37.11398090960135
12,0.0016,0,31.781608054215702,31.779898933183603
12,2e-4,1,27.907106040936714,27.9056709713644
12,2e-4,0.1,15.776942632784532,15.777653003930382
12,2e-4,0.01,10.443505959938976,10.443571027512633
12,2e-4,0.001,13.193074893982205,13.194834362717572
12,2e-4,1e-4,19.820895382713545,19.820325659741727
12,2e-4,0,-4.546394390989572,-4.548006737787773
12,0,1,22.00846940099242,22.010106681639527
12,0,0.1,4.154189549959562,4.1549691184727635
12,0,0.01,-11.174139211745665,-11.173498034811914
12,0,0.001,-2.864240929259944,-2.8635597978663725
12,0,1e-4,11.564502368531278,11.566535654126895
12,0,0,-14.317298025772587,-14.317798989331834
13,1.6,1,90.21824842164025,90.21978021978022
13,1.6,0.1,91.09887610126182,91.0989010989011
13,1.6,0.01,85.33026331439136,85.32967032967034
13,1.6,0.001,73.73606554084225,73.73626373626374
13,1.6,1e-4,67.08880409630456,67.08791208791209
13,1.6,0,66.37360065855545,66.37362637362637
13,0.16,1,83.6806710208681,83.68131868131869
13,0.16,0.1,83.73691009567877,83.73626373626374
13,0.16,0.01,71.4281375958314,71.42857142857143
13,0.16,0.001,56.045728655141026,56.04395604395605
13,0.16,1e-4,49.99998174028884,50
13,0.16,0,51.53931435345514,51.53846153846154
13,0.016,1,79.78042494312302,79.78021978021978
13,0.016,0.1,82.24973920414834,82.25274725274726
13,0.016,0.01,70.71291960235438,70.71428571428571
13,0.016,0.001,49.9446308427948,49.94505494505495
13,0.016,1e-4,44.39584119926814,44.395604395604394
13,0.016,0,47.08556936479173,47.08791208791209
13,0.0016,1,69.72623642190811,69.72527472527473
13,0.0016,0.1,69.72467029954088,69.72527472527473
13,0.0016,0.01,64.23001635348986,64.23076923076923
13,0.0016,0.001,33.35009274005581,33.35164835164835
13,0.0016,1e-4,32.80074390845979,32.802197802197796
13,0.0016,0,32.47258380436353,32.472527472527474
13,2e-4,1,51.92358629248359,51.92307692307692
13,2e-4,0.1,55.76713288627099,55.769230769230774
13,2e-4,0.01,29.889105528130447,29.890109890109898
13,2e-4,0.001,-20.54891477772829,-20.54945054945054
13,2e-4,1e-4,18.29625025961865,18.2967032967033
13,2e-4,0,11.210956577293029,11.208791208791212
13,0,1,47.14410288952989,47.14285714285714
13,0,0.1,41.64894714638571,41.64835164835164
13,0,0.01,25.219785104229757,25.21978021978022
13,0,0.001,-13.131588771086076,-13.131868131868131
13,0,1e-4,-5.495211400630771,-5.494505494505503
13,0,0,-18.79058077405583,-18.79120879120879
14,1.6,1,68.50710420967512,68.50562399571504
14,1.6,0.1,65.23943372450033,65.23835029459025
14,1.6,0.01,66.52302178520237,66.52383502945904
14,1.6,0.001,67.53989156771425,67.54151044456347
14,1.6,1e-4,66.737972829571,66.7380824852705
14,1.6,0,68.55962674903883,68.5591858596679
14,0.16,1,59.40145811770771,59.400107123727906
14,0.16,0.1,61.54126307235799,61.54258168184253
14,0.16,0.01,59.186224052509054,59.185859667916446
14,0.16,0.001,57.25786606544837,57.25763256561328
14,0.16,1e-4,54.04511468370261,54.04392072844135
14,0.16,0,57.043357199829686,57.04338510980182
14,0.016,1,57.257275266758775,57.25763256561328
14,0.016,0.1,58.70265607820453,58.70380289234065
14,0.016,0.01,56.293001593978104,56.2935190144617
14,0.016,0.001,56.293156890689126,56.2935190144617
14,0.016,1e-4,58.116972943184926,58.11462238885914
14,0.016,0,50.243474919163596,50.24102838778789
14,0.0016,1,58.38226500534398,58.382431708623464
14,0.0016,0.1,57.952893129561474,57.95393679700054
14,0.0016,0.01,54.25619524931874,54.25816818425282
14,0.0016,0.001,56.45471927795374,56.4542046063203
14,0.0016,1e-4,54.14995388276334,54.15104445634708
14,0.0016,0,33.371325901960795,33.36904124263525
14,2e-4,1,53.66810206319863,53.66898768077129
14,2e-4,0.1,56.93637248832584,56.93626138189609
14,2e-4,0.01,53.61923609349913,53.61542581681842
14,2e-4,0.001,52.275270307998845,52.27637921799679
14,2e-4,1e-4,48.473794443967755,48.47348687734333
14,2e-4,0,2.784110031076769,2.785216925548994
14,0,1,49.97356672167239,49.97321906802357
14,0,0.1,52.061258497650265,52.062131762185324
14,0,0.01,57.20414800478316,57.20407070166042
14,0,0.001,53.4008814923648,53.40117836100696
14,0,1e-4,39.68815794683295,39.68934118907338
14,0,0,-5.302613238645282,-5.302624531333706
15,1.6,1,73.62283601113394,73.62184441009788
15,1.6,0.1,73.00520035591346,73.00360638845956
15,1.6,0.01,73.92959070964612,73.93096342091705
15,1.6,0.001,70.78800386665583,70.78825347758887
15,1.6,1e-4,69.44989718856601,69.44873776403915
15,1.6,0,66.76859211459188,66.76970633693972
15,0.16,1,67.48845552816225,67.4909840288511
15,0.16,0.1,66.66573076410816,66.66666666666667
15,0.16,0.01,60.12268036486973,60.123647604327665
15,0.16,0.001,57.44466366582056,57.444616177228234
15,0.16,1e-4,56.20773639715808,56.20814013395158
15,0.16,0,56.002292289533706,56.00206079340546
15,0.016,1,69.55135506190429,69.55177743431221
15,0.016,0.1,63.215211830914015,63.21483771251932
15,0.016,0.01,55.22889726058255,55.22926326635755
15,0.016,0.001,53.83941781911782,53.8382277176713
15,0.016,1e-4,54.66180775233049,54.66254507985575
15,0.016,0,51.88076464912869,51.88047398248325
15,0.0016,1,64.55346857650076,64.55435342606904
15,0.0016,0.1,62.39072835681375,62.39052035033488
15,0.0016,0.01,54.86857669022938,54.86862442040186
15,0.0016,0.001,41.52330259939507,41.52498712004121
15,0.0016,1e-4,47.192024758502626,47.19216898505925
15,0.0016,0,44.514317771625315,44.513137557959816
15,2e-4,1,67.23406625309167,67.23338485316847
15,2e-4,0.1,59.299473489774115,59.29933024214323
15,2e-4,0.01,43.069389857693324,43.07058217413704
15,2e-4,0.001,14.787361912836193,14.786192684183405
15,2e-4,1e-4,21.999048805006215,21.99896960329727
15,2e-4,0,4.945452399353872,4.945904173106641
15,0,1,82.4333782466569,82.4317362184441
15,0,0.1,62.183671417467174,62.18444100978877
15,0,0.01,19.680880383114285,19.68057702215353
15,0,0.001,7.420137997081144,7.418856259659961
15,0,1e-4,-3.554266401625237,-3.5548686244204077
15,0,0,0.6179309993737826,0.6182380216383194
16,1.6,1,92.90446590066264,92.90488431876607
